OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
606152,Petro Stopping Center #1916,654 I-80 Exit 377,Sykeston,ND,103,3.005
606153,Flying J #6434,2723 I-95 Exit 194,Gisela,AZ,147,3.542
606154,Bosselman Travel Center #2162,8140 State Hwy 6 Exit 334,Pine Grove,WA,26,3.813
606155,Flying J #9141,9841 I-80 Exit 348,Rocky Point,NY,370,3.199
606156,Road Ranger #7102,4329 I-95 Exit 11,Shenandoah,LA,125,3.036
606157,Roadys Truck Stop #5463,7480 I-40 Exit 217,Waltonville,IL,271,2.867
606158,Bosselman Travel Center #3729,1280 I-95 Exit 16,Manuel Garcia Ii,TX,39,3.024
606159,Pilot Travel Center #1464,8983 US-287 Exit 181,Post Mountain,CA,140,4.170
606160,Petro Stopping Center #4793,8554 State Hwy 6 Exit 12,Paxton,NE,113,3.291
606161,Kwik Trip #1506,8243 I-40 Exit 248,Northwood,PA,138,2.858
606162,Pilot Travel Center #7869,3091 I-80 Exit 73,Ryan Park,WY,270,3.442
606163,Sapp Bros #3423,3945 State Hwy 6 Exit 128,Seatac,WA,204,3.951
606164,Sapp Bros #7385,6674 I-80 Exit 353,Pitkin,LA,26,3.020
606165,Road Ranger #7670,2829 State Hwy 6 Exit 209,Landess,IN,309,3.103
606166,Road Ranger #6088,8303 US-287 Exit 89,Frankford,DE,361,3.415
606167,AMBEST #1759,8637 State Hwy 6 Exit 73,Mitchell,IA,190,3.142
606168,Roadys Truck Stop #3601,9618 US-287 Exit 348,Central City,IL,276,3.223
606169,QuikTrip #4719,3145 I-80 Exit 131,Proctor,OK,105,3.010
606170,Bosselman Travel Center #3391,4260 I-80 Exit 198,Kirbyville,MO,387,2.823
606171,Bosselman Travel Center #2660,6805 I-80 Exit 158,Avoca,MN,131,3.102
606172,Petro Stopping Center #1926,398 US-287 Exit 158,Pomfret,MD,173,3.177
606173,AMBEST #8780,6487 I-40 Exit 36,Bishop Hills,TX,305,3.258
606174,TA Travel Center #9131,6481 State Hwy 6 Exit 163,New Port Richey East,FL,329,3.147
606175,Roadys Truck Stop #6721,8903 I-40 Exit 252,Blair,NE,100,3.032
606176,Road Ranger #7624,2137 I-40 Exit 238,Flemington,WV,54,3.317
606177,QuikTrip #8501,463 State Hwy 6 Exit 181,Lorraine,NY,166,3.177
606178,Petro Stopping Center #7904,2298 I-80 Exit 104,Alto,TX,40,2.913
606179,Petro Stopping Center #6852,4904 I-80 Exit 24,Hebron,WI,78,3.293
606180,Sapp Bros #8085,9498 State Hwy 6 Exit 203,Furnace Creek,CA,388,3.679
606181,QuikTrip #5818,8655 I-40 Exit 354,Dulac,LA,106,2.885
606182,Road Ranger #4540,7694 State Hwy 6 Exit 380,Orient,WA,195,4.102
606183,Road Ranger #2858,3899 State Hwy 6 Exit 362,Grayhawk,MO,358,2.901
606184,Flying J #7414,9104 State Hwy 6 Exit 62,Baldwin,PA,94,3.011
606185,Pilot Travel Center #4375,5891 I-95 Exit 253,Nellysford,VA,255,3.088
606186,Road Ranger #4238,1034 US-287 Exit 318,Orchard Grass Hills,KY,179,2.870
606187,Pilot Travel Center #6586,9902 I-80 Exit 179,Pleasantville,NJ,44,3.073
606188,AMBEST #2136,1522 US-287 Exit 339,Hartford,CT,192,2.866
606189,Roadys Truck Stop #5725,3007 I-95 Exit 73,Mooresville,MO,234,3.035
606190,Flying J #6739,2455 US-287 Exit 349,Rocky Fork Point,OH,282,2.995
606191,Pilot Travel Center #4462,7201 State Hwy 6 Exit 241,Tivoli,NY,312,3.123
606192,Flying J #9653,5665 I-10 Exit 28,Windsor,CA,78,3.964
606193,AMBEST #7698,9281 State Hwy 6 Exit 339,Copper Harbor,MI,81,3.079
606194,AMBEST #1872,4429 I-40 Exit 117,Millsboro,PA,163,2.930
606195,Road Ranger #657,3261 I-10 Exit 311,Mcallister,MT,231,3.283
606196,Loves Travel Stop #5011,1261 I-80 Exit 9,Monmouth Junction,NJ,35,3.035
606197,Loves Travel Stop #9632,499 State Hwy 6 Exit 253,Taylorsville,GA,250,3.043
606198,Sapp Bros #2965,3958 State Hwy 6 Exit 394,Loco Hills,NM,329,3.438
606199,Petro Stopping Center #7705,6910 I-40 Exit 60,Clear Creek,CA,172,3.670
606200,Bosselman Travel Center #7926,3227 I-95 Exit 156,Collegeville,PA,5,3.313
606201,Pilot Travel Center #8609,1921 I-40 Exit 32,Eros,LA,183,3.047
606202,Petro Stopping Center #441,7940 State Hwy 6 Exit 371,Charlotte,IA,212,3.039
606203,QuikTrip #8666,6296 I-10 Exit 52,Rew,PA,315,2.817
606204,Roadys Truck Stop #4845,5889 I-80 Exit 125,Belterra,TX,265,3.010
606205,Flying J #7567,3819 I-80 Exit 63,Scammon,KS,24,3.160
606206,Petro Stopping Center #7275,6652 I-40 Exit 99,Hartwick,NY,45,2.809
606207,Pilot Travel Center #7794,7367 State Hwy 6 Exit 98,Clermont,IA,331,3.026
606208,Roadys Truck Stop #4421,1397 US-287 Exit 159,Talahi Island,GA,47,3.093
606209,TA Travel Center #7978,6151 State Hwy 6 Exit 292,Poplar Cotton Center,CA,275,3.625
606210,TA Travel Center #1035,3331 US-287 Exit 84,Euless,TX,187,3.033
606211,Loves Travel Stop #2631,115 I-95 Exit 272,Conesus Lake,NY,233,3.268
606212,Petro Stopping Center #6657,8268 I-10 Exit 29,Randlett,UT,6,3.490
606213,Petro Stopping Center #7876,5896 I-10 Exit 281,Essex Village,CT,236,3.524
606214,TA Travel Center #8600,416 I-95 Exit 235,Olde West Chester,OH,17,3.194
606215,Flying J #4593,1734 I-40 Exit 201,Government Camp,OR,101,3.826
606216,Loves Travel Stop #245,8781 I-80 Exit 28,Columbine,CO,53,3.345
606217,Sapp Bros #3277,5721 I-10 Exit 325,Sulphur Springs,OH,71,3.211
606218,Kwik Trip #458,842 I-10 Exit 168,Versailles,IN,210,2.931
606219,Pilot Travel Center #8436,8829 State Hwy 6 Exit 99,Georgetown,GA,286,3.292
606220,Loves Travel Stop #9948,6400 I-80 Exit 279,Salem,NM,160,3.263
606221,Loves Travel Stop #9911,4385 US-287 Exit 225,Carmel,NY,145,3.062
606222,Sapp Bros #8219,9591 I-80 Exit 128,Wauna,WA,87,3.964
606223,AMBEST #1132,8985 I-80 Exit 293,Roscoe,NY,166,2.836
606224,Sapp Bros #3317,8764 I-95 Exit 119,Letts,IN,98,3.104
606225,Sapp Bros #6246,2164 I-10 Exit 137,Alsen,ND,58,3.216
606226,Kwik Trip #6681,3946 I-40 Exit 279,Superior,CO,333,3.323
606227,Bosselman Travel Center #3041,7684 I-95 Exit 195,Dearing,KS,317,3.097
606228,Roadys Truck Stop #8497,7781 I-10 Exit 292,Parachute,CO,197,3.201
606229,Road Ranger #7543,3414 State Hwy 6 Exit 353,Westphalia,IN,306,3.037
606230,Roadys Truck Stop #8856,8630 I-40 Exit 375,Graysville,AL,266,2.784
606231,Sapp Bros #9899,6785 State Hwy 6 Exit 179,West Waynesburg,PA,74,3.201
606232,Flying J #5082,8713 State Hwy 6 Exit 283,Patton Village,CA,194,3.908
606233,Road Ranger #4506,8641 I-40 Exit 64,Buckner,IL,27,3.019
606234,Loves Travel Stop #8384,4761 I-80 Exit 339,Flower Mound,TX,382,3.144
606235,Roadys Truck Stop #5087,2126 I-10 Exit 3,Reile South Acres,ND,81,3.416
606236,Sapp Bros #8856,4020 US-287 Exit 297,Stevensville,MD,166,3.351
606237,AMBEST #7907,9157 I-95 Exit 11,Warm Springs,OR,357,3.718
606238,Roadys Truck Stop #2935,7432 I-80 Exit 341,Clarksville,PA,276,3.048
606239,TA Travel Center #7339,6595 I-40 Exit 224,Dakota,MN,364,3.103
606240,TA Travel Center #6099,173 I-95 Exit 42,Lebam,WA,344,3.911
606241,QuikTrip #2848,6709 I-40 Exit 49,Silver Springs,NV,317,3.962
606242,Pilot Travel Center #5439,7263 I-10 Exit 31,Blodgett Mills,NY,193,3.043
606243,AMBEST #9487,3991 I-10 Exit 93,Lucas,IA,126,3.162
606244,QuikTrip #4035,6649 I-10 Exit 175,Belfast,NY,352,3.189
606245,Petro Stopping Center #881,1442 I-95 Exit 375,Washington,DC,245,3.084
606246,TA Travel Center #470,2421 State Hwy 6 Exit 87,Winters,TX,92,3.203
606247,Loves Travel Stop #6561,4066 I-40 Exit 251,Saint Marys,GA,152,2.871
606248,Bosselman Travel Center #9834,3748 I-95 Exit 292,Riverland,MN,66,2.972
606249,AMBEST #7476,4074 I-80 Exit 143,Saint Joseph,KY,9,2.936
606250,Roadys Truck Stop #4104,5346 US-287 Exit 224,Bemiss,GA,300,2.894
606251,TA Travel Center #4189,2383 State Hwy 6 Exit 220,Fort Deposit,AL,72,2.989
606252,Bosselman Travel Center #7057,6267 I-80 Exit 303,Poulsbo,WA,9,4.165
606253,QuikTrip #4642,2256 I-10 Exit 198,Westport Village,CT,217,3.149
606254,AMBEST #1478,2957 I-80 Exit 271,Los Corralitos,TX,14,3.278
606255,Pilot Travel Center #3134,3745 I-10 Exit 242,Jersey,GA,29,2.802
606256,AMBEST #6818,449 I-95 Exit 351,Holiday Lakes,TX,101,2.751
606257,Loves Travel Stop #4782,1187 State Hwy 6 Exit 343,Fairhope,PA,126,3.034
606258,Loves Travel Stop #2721,3937 I-95 Exit 112,Lone Tree,CO,104,3.235
606259,Kwik Trip #1589,9078 I-95 Exit 132,Weaubleau,MO,176,3.197
606260,AMBEST #9653,7337 US-287 Exit 42,Peru,KS,353,3.080
606261,AMBEST #5614,2684 I-80 Exit 396,Proctor,VT,272,3.025
606262,QuikTrip #2573,5802 I-40 Exit 396,Kingman,AZ,196,3.373
606263,QuikTrip #1341,3780 I-80 Exit 69,Yulee,FL,350,2.998
606264,Road Ranger #363,9592 I-40 Exit 122,Alhambra,CA,54,3.491
606265,Flying J #5163,6514 US-287 Exit 150,Beach City,OH,117,2.876
606266,Sapp Bros #3816,3730 I-95 Exit 172,Maple Heights Lake Desire,WA,287,3.762
606267,Flying J #3197,2288 I-10 Exit 217,Crystal,ND,185,3.469
606268,Loves Travel Stop #2957,8747 I-40 Exit 259,Roachester,OH,158,3.131
606269,AMBEST #8837,3736 I-10 Exit 199,Radium,KS,154,3.000
606270,Pilot Travel Center #4144,955 I-40 Exit 199,White Cloud,KS,239,3.385
606271,Bosselman Travel Center #9808,1213 I-10 Exit 104,Lambert,MO,146,2.818
606272,Roadys Truck Stop #551,6390 US-287 Exit 203,Arcanum,OH,34,3.231
606273,TA Travel Center #1938,8176 US-287 Exit 242,Winston Salem,NC,72,3.237
606274,Flying J #5076,733 State Hwy 6 Exit 277,Rolla,ND,280,3.296
606275,Road Ranger #7305,8228 I-80 Exit 247,Daykin,NE,397,3.422
606276,AMBEST #3351,9079 State Hwy 6 Exit 200,Zeeland,MI,282,2.839
606277,Bosselman Travel Center #8066,1006 State Hwy 6 Exit 107,Biddeford,ME,374,2.938
606278,Loves Travel Stop #8904,365 I-10 Exit 388,Cleves,OH,262,3.619
606279,Bosselman Travel Center #3446,1880 State Hwy 6 Exit 310,Lindsborg,KS,259,3.372
606280,Flying J #8265,9544 I-95 Exit 381,Glen Rock,NJ,191,3.351
606281,Flying J #5038,2291 I-10 Exit 326,Lake Of The Pines,CA,15,3.726
606282,Pilot Travel Center #7578,3773 US-287 Exit 88,Roseburg,OR,203,4.068
606283,QuikTrip #5296,6465 US-287 Exit 91,Erma,NJ,319,3.339
606284,AMBEST #8932,222 US-287 Exit 125,Silver Springs,FL,333,2.780
606285,Pilot Travel Center #3287,6608 I-40 Exit 5,Tillatoba,MS,9,3.206
606286,AMBEST #431,5544 I-40 Exit 2,Jefferson,IA,12,2.951
606287,Loves Travel Stop #9339,5696 I-40 Exit 24,Despard,WV,320,3.145
606288,QuikTrip #2878,6576 US-287 Exit 215,Abbott,TX,74,2.853
606289,QuikTrip #1767,6943 State Hwy 6 Exit 180,Montrose,NY,67,3.185
606290,Flying J #5561,4405 I-40 Exit 190,Bay Hill,FL,255,2.833
606291,Road Ranger #2680,3949 I-95 Exit 254,Saint Rose,IL,134,3.187
606292,Petro Stopping Center #2543,5430 I-95 Exit 302,Dill City,OK,50,3.428
606293,Bosselman Travel Center #9621,5275 I-95 Exit 252,Portland,MI,387,2.917
606294,Loves Travel Stop #9509,8827 US-287 Exit 217,Holly Springs,MS,349,3.517
606295,Sapp Bros #6304,3561 I-10 Exit 57,Bolton,VT,203,3.237
606296,AMBEST #9284,9174 I-95 Exit 302,Kingston,OK,133,3.090
606297,AMBEST #8862,9476 State Hwy 6 Exit 286,Campti,LA,314,2.914
606298,QuikTrip #2170,7154 I-80 Exit 355,Alpine Northeast,WY,362,3.813
606299,Sapp Bros #2288,8604 I-95 Exit 71,Red Oaks Mill,NY,258,3.355
606300,TA Travel Center #3617,1695 US-287 Exit 99,Glendo,WY,340,3.406
606301,Road Ranger #724,2591 US-287 Exit 77,Carbonate,CO,21,3.515
606302,Bosselman Travel Center #8565,596 US-287 Exit 83,Bell Center,WI,344,3.119
606303,Roadys Truck Stop #9502,9067 I-40 Exit 278,Vadnais Heights,MN,245,2.790
606304,Flying J #4383,6279 State Hwy 6 Exit 337,Dixon,KY,1,2.960
606305,Bosselman Travel Center #9695,7367 I-10 Exit 259,Monterey,IN,384,3.069
606306,Roadys Truck Stop #1258,6377 I-40 Exit 128,Williams,OR,61,3.945
606307,AMBEST #2579,2084 State Hwy 6 Exit 271,Monroeville,OH,274,2.927
606308,Road Ranger #8624,1515 State Hwy 6 Exit 331,Osino,NV,95,3.406
606309,Roadys Truck Stop #7020,6695 I-95 Exit 261,Anna Maria,FL,244,2.914
606310,TA Travel Center #3973,3829 I-95 Exit 148,Sunnyside,WA,156,4.205
606311,Petro Stopping Center #6649,1220 I-40 Exit 236,Fleming Neon,KY,291,2.998
606312,Petro Stopping Center #9830,6129 I-10 Exit 235,Miles,IA,35,2.676
606313,AMBEST #1464,7326 I-40 Exit 151,Rockvale,TN,316,3.269
606314,Petro Stopping Center #1264,6054 I-80 Exit 198,Venice,FL,63,2.872
606315,Petro Stopping Center #5587,1278 I-10 Exit 341,Jugtown,PA,329,3.358
606316,Flying J #1313,3855 I-80 Exit 49,Walsenburg,CO,351,3.128
606317,Kwik Trip #1898,6276 State Hwy 6 Exit 21,Brazos,NM,155,3.412
606318,Sapp Bros #6541,1876 I-40 Exit 30,Gum Springs,AR,250,2.950
606319,TA Travel Center #7175,1114 State Hwy 6 Exit 195,Amboy,WA,263,3.853
606320,Roadys Truck Stop #4869,1028 I-10 Exit 218,Torrance,CA,148,3.536
606321,Pilot Travel Center #943,5613 I-95 Exit 392,Whitehawk,CA,381,3.939
606322,Petro Stopping Center #5786,1788 I-10 Exit 69,Matlock,IA,258,3.113
606323,TA Travel Center #8001,2395 I-95 Exit 134,Daly City,CA,82,4.021
606324,Loves Travel Stop #1904,7026 State Hwy 6 Exit 391,Bee,NE,146,3.002
606325,Bosselman Travel Center #7893,2758 I-10 Exit 139,Hanson,KY,269,3.049
606326,Sapp Bros #9947,5369 State Hwy 6 Exit 154,Scottsburg,VA,358,2.745
606327,Kwik Trip #6092,1878 I-80 Exit 106,Lazy Lake,FL,256,2.808
606328,Flying J #3763,4288 US-287 Exit 283,Carbon Hill,IL,96,3.272
606329,Flying J #9083,8834 I-40 Exit 258,Cimarron Hills,CO,251,3.517
606330,Roadys Truck Stop #7294,5744 State Hwy 6 Exit 288,Peppermill Village,MD,400,3.216
606331,Bosselman Travel Center #2327,9993 I-10 Exit 94,Hillman,MN,159,3.027
606332,Kwik Trip #624,7840 I-80 Exit 169,Los Centenarios,TX,241,2.926
606333,AMBEST #9447,7350 US-287 Exit 324,Matoaca,VA,38,3.108
606334,Petro Stopping Center #6953,3174 State Hwy 6 Exit 256,Winnebago,NE,336,3.284
606335,Roadys Truck Stop #2576,1802 I-80 Exit 352,Tamassee,SC,223,3.102
606336,Bosselman Travel Center #4771,9768 US-287 Exit 137,Toomsboro,GA,239,2.843
606337,AMBEST #3101,8269 I-80 Exit 160,Castleton,VT,182,3.030
606338,Bosselman Travel Center #9722,9672 I-95 Exit 396,Maple Park,IL,256,3.275
606339,Sapp Bros #1203,1815 I-95 Exit 147,Cottonwood Falls,KS,271,3.000
606340,Flying J #3745,6612 I-80 Exit 316,Fredericksburg,IA,290,3.039
606341,Roadys Truck Stop #593,1198 US-287 Exit 140,Fort Dix,NJ,253,3.399
606342,Road Ranger #9567,9496 I-10 Exit 235,Tamaroa,IL,254,3.336
606343,AMBEST #1332,9527 US-287 Exit 323,Waubeka,WI,140,3.038
606344,Road Ranger #6532,1386 US-287 Exit 20,Hallstead,PA,315,3.242
606345,QuikTrip #7533,5161 I-40 Exit 261,Orange Beach,AL,145,3.272
606346,Roadys Truck Stop #4229,572 US-287 Exit 127,Mingoville,PA,186,3.308
606347,TA Travel Center #9896,3721 I-80 Exit 70,Biscayne Park,FL,237,2.720
606348,Flying J #1066,5434 State Hwy 6 Exit 93,South Venice,FL,62,3.098
606349,Kwik Trip #7157,4671 US-287 Exit 348,Radford,VA,114,3.176
606350,Roadys Truck Stop #1352,7779 US-287 Exit 294,Mifflinburg,PA,290,3.221
606351,Flying J #4653,5755 I-10 Exit 84,Lexington,VA,86,2.664
606352,Loves Travel Stop #8574,276 US-287 Exit 161,Picture Rocks,PA,136,3.229
606353,QuikTrip #932,1011 I-10 Exit 213,Hewitt,WI,387,2.944
606354,Flying J #174,2402 I-95 Exit 214,Triumph,IL,335,3.024
606355,TA Travel Center #507,5757 I-10 Exit 210,Butterfield,MN,332,3.128
606356,Petro Stopping Center #885,9580 State Hwy 6 Exit 209,Armstrong,IA,76,3.496
606357,Kwik Trip #2737,7362 I-40 Exit 339,Kanawha,WV,82,3.067
606358,TA Travel Center #6820,4109 I-40 Exit 11,Bertha,MN,375,2.927
606359,Bosselman Travel Center #6750,9046 State Hwy 6 Exit 89,Sangrey,MT,192,3.721
606360,QuikTrip #8175,4234 I-95 Exit 272,Nash,TX,370,2.975
606361,Loves Travel Stop #6906,8418 I-80 Exit 6,North Highlands,CA,143,3.883
606362,Loves Travel Stop #2311,7664 State Hwy 6 Exit 112,Glenwillow,OH,58,3.412
606363,QuikTrip #7699,4950 I-10 Exit 87,Park Forest,IL,348,2.865
606364,AMBEST #4439,3201 State Hwy 6 Exit 279,Rockham,SD,349,3.264
606365,Kwik Trip #7807,2722 US-287 Exit 71,Druid Hills,GA,237,2.845
606366,Petro Stopping Center #509,6363 US-287 Exit 30,Madrid,AL,371,3.231
606367,Sapp Bros #9046,231 I-10 Exit 293,Miami Springs,FL,327,2.883
606368,Petro Stopping Center #7328,877 US-287 Exit 313,Fancy Farm,KY,325,3.107
606369,Petro Stopping Center #9109,9196 State Hwy 6 Exit 174,Sadorus,IL,98,3.066
606370,AMBEST #3643,3049 I-95 Exit 326,Bolivar,WV,152,3.029
606371,Sapp Bros #6261,8996 I-95 Exit 346,North San Pedro,TX,294,3.043
606372,Kwik Trip #1168,7960 I-40 Exit 19,Conestee,SC,281,3.120
606373,TA Travel Center #2443,9036 I-40 Exit 290,Prince George,VA,138,3.160
606374,Bosselman Travel Center #7964,7595 US-287 Exit 327,Wamac,IL,324,3.104
606375,Bosselman Travel Center #4160,3557 State Hwy 6 Exit 227,Epworth,GA,399,2.875
606376,Kwik Trip #4721,5689 US-287 Exit 298,Opdyke,IL,17,3.020
606377,AMBEST #9013,6819 State Hwy 6 Exit 325,West Stewartstown,NH,269,3.297
606378,TA Travel Center #3907,1813 I-10 Exit 373,Cassville,MO,51,3.159
606379,Bosselman Travel Center #6775,8286 I-10 Exit 204,Oakville,MO,344,3.036
606380,Kwik Trip #4185,4090 US-287 Exit 194,Aldine,TX,195,3.135
606381,Flying J #8594,8548 I-10 Exit 392,Cienega Springs,AZ,86,3.651
606382,QuikTrip #244,6638 I-10 Exit 324,El Lago,TX,298,2.920
606383,QuikTrip #8277,7571 State Hwy 6 Exit 121,Tarsney Lakes,MO,17,2.925
606384,TA Travel Center #9586,8385 US-287 Exit 31,Nibbe,MT,231,3.479
606385,QuikTrip #738,2392 I-80 Exit 222,Pellston,MI,277,3.183
606386,AMBEST #4347,7026 I-80 Exit 199,Menifee,AR,342,3.061
606387,Flying J #2417,412 I-40 Exit 177,Cerulean,KY,154,2.986
606388,Petro Stopping Center #9707,1590 I-10 Exit 90,De Smet,SD,328,3.259
606389,TA Travel Center #8891,6894 I-10 Exit 229,Indian Rocks Beach,FL,97,3.139
606390,Road Ranger #2077,9552 US-287 Exit 294,Barnhill,OH,77,3.222
606391,AMBEST #6904,5326 I-10 Exit 54,Fall Creek,WI,61,2.869
606392,Kwik Trip #1010,3001 I-40 Exit 93,North Washington,PA,333,3.039
606393,Flying J #1609,5410 I-10 Exit 331,Saint Ansgar,IA,86,3.326
606394,AMBEST #9044,314 I-95 Exit 211,Upper Arlington,OH,36,3.238
606395,TA Travel Center #5186,2628 I-40 Exit 58,Lake Waynoka,OH,282,3.003
606396,Road Ranger #3891,5417 I-10 Exit 369,Vernon,WI,305,2.754
606397,QuikTrip #3779,296 I-95 Exit 267,Cornish,OK,28,2.933
606398,QuikTrip #3188,8614 I-40 Exit 53,Colbert,OK,214,3.164
606399,Road Ranger #5642,9154 US-287 Exit 186,Friendship,NY,215,3.190
606400,Sapp Bros #4821,213 I-10 Exit 185,Westmont,PA,116,3.325
606401,Roadys Truck Stop #112,6649 US-287 Exit 217,Henniker,NH,260,3.233
606402,AMBEST #236,9952 I-95 Exit 399,Mcleansville,NC,187,3.129
606403,AMBEST #2682,1680 State Hwy 6 Exit 361,Delano,PA,242,3.225
606404,Roadys Truck Stop #2231,2541 I-95 Exit 96,Valley,WA,117,4.105
606405,Road Ranger #4739,6852 State Hwy 6 Exit 55,Kahlotus,WA,277,3.758
606406,AMBEST #7310,3206 I-80 Exit 232,Deering,MO,153,3.210
606407,Flying J #515,7374 State Hwy 6 Exit 372,East Stroudsburg,PA,344,2.909
606408,QuikTrip #4230,186 I-40 Exit 51,Chandler,MN,325,2.952
606409,Kwik Trip #5013,7705 I-10 Exit 332,Vancouver,WA,219,4.109
606410,Road Ranger #6091,3230 US-287 Exit 293,Geraldine,MT,193,3.468
606411,Pilot Travel Center #7370,1533 I-80 Exit 141,Powhattan,KS,28,2.973
606412,QuikTrip #6368,5976 I-10 Exit 80,Allensworth,CA,15,3.690
606413,AMBEST #5786,6350 I-80 Exit 95,Cairnbrook,PA,352,3.026
606414,Kwik Trip #1070,3172 I-10 Exit 265,Lawrenceville,VA,271,3.226
606415,Loves Travel Stop #4866,4020 State Hwy 6 Exit 53,Concrete,WA,31,4.144
606416,Sapp Bros #8669,3165 State Hwy 6 Exit 31,West Bountiful,UT,303,3.413
606417,Roadys Truck Stop #686,528 I-10 Exit 233,Silver City,NC,162,3.275
606418,Bosselman Travel Center #7538,5606 I-80 Exit 83,Eureka,NC,38,3.124
606419,QuikTrip #8397,246 State Hwy 6 Exit 210,Salina,UT,253,3.411
606420,Kwik Trip #1251,8481 I-95 Exit 103,Homosassa,FL,6,3.018
606421,Road Ranger #1199,6634 I-80 Exit 354,Lemon Hill,CA,343,4.122
606422,Roadys Truck Stop #8329,4549 I-80 Exit 218,Coolidge,AZ,124,3.458
606423,Flying J #7260,1443 I-95 Exit 301,Tuscumbia,MO,49,3.209
606424,Bosselman Travel Center #7235,6060 State Hwy 6 Exit 84,Sugar Bush Knolls,OH,239,3.068
606425,TA Travel Center #9111,8168 I-95 Exit 58,Springfield,LA,337,2.937
606426,Petro Stopping Center #1974,5085 State Hwy 6 Exit 195,Coburg,IA,95,2.800
606427,AMBEST #3986,8444 I-40 Exit 81,Mount Carmel,TN,202,3.122
606428,Bosselman Travel Center #4841,6771 I-40 Exit 286,Formoso,KS,219,2.981
606429,QuikTrip #8027,1536 I-10 Exit 209,Rosita,TX,392,3.083
606430,Petro Stopping Center #6980,951 US-287 Exit 339,Allendale,CA,345,4.031
606431,Bosselman Travel Center #9580,1526 I-80 Exit 301,Brookland,AR,339,3.190
606432,Flying J #2478,2510 I-95 Exit 16,Oakwood Hills,IL,378,3.005
606433,AMBEST #2841,7438 I-95 Exit 262,Moore Station,TX,3,3.087
606434,Flying J #4971,8058 I-80 Exit 383,Chatsworth,IL,22,2.774
606435,Bosselman Travel Center #7210,8128 I-80 Exit 276,Bobtown,PA,372,3.227
606436,Sapp Bros #1206,7163 US-287 Exit 108,Waldron,AR,228,2.951
606437,Roadys Truck Stop #7593,512 I-80 Exit 320,Saumsville,VA,370,3.241
606438,Bosselman Travel Center #9856,1506 US-287 Exit 119,Kingston,TN,279,2.946
606439,Flying J #7348,5330 I-40 Exit 176,Bessemer,MI,113,3.529
606440,Flying J #3583,6257 I-40 Exit 53,Windom,TX,151,3.078
606441,Roadys Truck Stop #8124,1932 US-287 Exit 39,La Mesa,CA,43,3.836
606442,Kwik Trip #8557,9216 I-10 Exit 95,Arkadelphia,AR,250,2.965
606443,Pilot Travel Center #4045,2708 I-10 Exit 87,Mapleton,OR,152,3.897
606444,Flying J #6270,738 US-287 Exit 100,Pawhuska,OK,230,2.854
606445,Petro Stopping Center #5741,6148 State Hwy 6 Exit 331,Estelline,TX,203,2.616
606446,Road Ranger #4151,9434 US-287 Exit 10,Bloomington,TX,275,3.259
606447,Loves Travel Stop #9455,2234 State Hwy 6 Exit 170,Misquamicut,RI,260,3.124
606448,Kwik Trip #2673,8106 State Hwy 6 Exit 189,Massapequa,NY,304,2.954
606449,Petro Stopping Center #7501,9989 I-80 Exit 88,Green Lane,PA,238,2.936
606450,Loves Travel Stop #9781,2571 US-287 Exit 335,River Heights,UT,193,3.306
606451,QuikTrip #5916,5255 State Hwy 6 Exit 316,Marion,NC,323,2.942
606452,Loves Travel Stop #1269,9941 I-80 Exit 164,Diaperville,WI,61,3.232
606453,QuikTrip #602,9148 State Hwy 6 Exit 57,Pretty Bayou,FL,214,2.901
606454,Loves Travel Stop #7763,911 I-80 Exit 349,Warrington,IN,225,3.271
606455,Roadys Truck Stop #1218,3654 US-287 Exit 84,Viola,TN,148,3.292
